,,noxc,noxc,noxc,noxc,noxc,noxc,SCF,SCF,SCF,SCF,SCF,SCF,corr,corr,corr,corr,corr,corr,HF,HF,HF,HF,HF,HF,LDA_X,LDA_X,LDA_X,LDA_X,LDA_X,LDA_X,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_SS,MP2_SS,MP2_SS,MP2_SS,MP2_SS,MP2_SS
HH118,SO-trip,6.138181,6.13818098,6.93685242,-0.0,0.0,-3.779e-05,3.05213457,3.05213457,4.41164437,-0.0,-0.0,-8.7e-06,3.08604642,3.08604641,2.52520806,-0.0,0.0,-2.909e-05,-3.36802994,-3.36802992,-2.57012869,0.0,-0.0,3.269e-05,-2.7728799,-2.77287989,-2.28983743,0.0,-0.0,2.557e-05,-2.81500371,-2.8150037,-2.28435906,0.0,-0.0,2.59e-05,-0.21736693,-0.21736693,-0.227502,0.0,0.0,2.3e-06,-0.24651197,-0.24651197,-0.2592947,0.0,0.0,2.56e-06,-0.14442184,-0.14442184,-0.16543753,0.0,0.0,1.7e-06,0.32969823,0.32969823,0.14001707,-0.0,0.0,-4.3e-06,0.15374945,0.15374945,0.01441495,-0.0,0.0,-1.71e-06
HH118,SO2,5.2165354,7.67967617,6.3697942,0.0,-0.0,0.0,2.93656892,4.99801817,3.42938025,0.0,-0.0,0.0,2.27996648,2.68165801,2.94041395,0.0,0.0,-0.0,-2.48894747,-3.08841436,-3.35755021,-0.0,0.0,-0.0,-2.05527345,-2.40937777,-2.61550236,-0.0,0.0,-0.0,-2.08998014,-2.40490741,-2.65543795,-0.0,0.0,-0.0,-0.15658658,-0.18785067,-0.20259543,-0.0,0.0,-0.0,-0.17822856,-0.21354288,-0.23085199,-0.0,0.0,-0.0,-0.09766412,-0.12237077,-0.12825916,-0.0,0.0,-0.0,0.35453382,0.94714815,0.77422398,0.0,0.0,-0.0,0.2045174,0.41024505,0.41831737,0.0,0.0,-0.0
HH118,SiH3,8.94956938,8.9501296,11.22812989,-4.62e-06,-0.0005682899999999999,1.264e-05,5.16838723,5.16839239,5.19679168,-2.54e-06,9.92e-06,2.63e-06,3.78118215,3.78173721,6.0313382,-2.09e-06,-0.00057821,1.001e-05,-4.14119279,-4.14176209,-6.55569019,2.59e-06,0.0005631,-8.63e-06,-3.25600193,-3.25655074,-5.25789228,2.04e-06,0.00055436,-8.53e-06,-3.50841458,-3.50895069,-5.59510863,1.91e-06,0.00053827,-8.83e-06,-0.27290232,-0.27293589,-0.42192475,8e-08,4.18e-05,-1.15e-06,-0.31883252,-0.31888428,-0.49709415,1.4e-07,5.931e-05,-1.17e-06,-0.13065621,-0.13066361,-0.21809283,1e-08,1.4704999999999999e-05,-1.17e-06,0.22797979,0.22800955,0.30662558,-3.2e-07,-2.129e-05,-5.8e-07,0.12412346,0.12413552,0.17105668,4.1e-07,-5.389999999999999e-06,-5.7e-07
HH118,SiH3Cl,9.77768481,9.77770158,11.89403977,0.0,-2.03e-05,-0.0,5.84206779,5.84202943,7.37353153,0.0,2.443e-05,-0.0,3.93561702,3.93567215,4.52050823,0.0,-4.473e-05,-0.0,-4.39308277,-4.39316629,-5.2776087,-0.0,4.135e-05,0.0,-3.37344968,-3.37349604,-3.82266722,-0.0,2.9409999999999998e-05,0.0,-3.61329061,-3.61334627,-4.12578084,0.0,2.6300000000000002e-05,0.0,-0.29202584,-0.2920293,-0.31376472,-0.0,2.15e-06,0.0,-0.33455483,-0.33455879,-0.35796955,0.0,2.43e-06,0.0,-0.1506282,-0.15062847,-0.14889536,-0.0,2.42e-06,0.0,0.37010864,0.37012849,0.72590931,0.0,-6.245e-06,0.0,0.19634714,0.19635681,0.38185587,0.0,-3.035e-06,-0.0
HH118,SiH3F,7.50661857,7.50663747,6.72792504,0.0,5.579e-05,0.0,4.38875623,4.38877922,3.98867882,0.0,-6.085e-05,0.0,3.11786234,3.11785825,2.73924622,0.0,0.00011664,0.0,-3.56986123,-3.56984103,-3.23422913,-0.0,-7.392999999999999e-05,-0.0,-2.61877735,-2.61876634,-2.31629887,-0.0,-1.755e-05,-0.0,-2.85897279,-2.85896671,-2.49680992,-0.0,-1.8725e-05,-0.0,-0.22657415,-0.22657552,-0.18236098,-0.0,5e-08,-0.0,-0.25939918,-0.25940103,-0.20739291,-0.0,1.4e-07,-0.0,-0.10694952,-0.10695204,-0.08640678,-0.0,1.87e-06,-0.0,0.373552,0.37353185,0.57875456,-0.0,2.9855e-05,-0.0,0.2061556,0.2061501,0.28931427,0.0,1.6204999999999998e-05,0.0
HH118,SiH4,7.98719331,7.98719331,7.98719331,0.0,0.0,0.0,4.73455783,4.73455783,4.73455783,-0.0,0.0,0.0,3.25263548,3.25263548,3.25263548,0.0,0.0,0.0,-3.63895776,-3.63895776,-3.63895776,-0.0,-0.0,-0.0,-2.69961096,-2.69961096,-2.69961096,-0.0,-0.0,-0.0,-3.00875916,-3.00875916,-3.00875916,-0.0,-0.0,-0.0,-0.24910611,-0.24910611,-0.24910611,-0.0,-0.0,-0.0,-0.28641303,-0.28641303,-0.28641303,-0.0,-0.0,-0.0,-0.10903676,-0.10903676,-0.10903676,-0.0,-0.0,-0.0,0.2468114,0.2468114,0.2468114,-0.0,0.0,-0.0,0.15964025,0.15964025,0.15964025,0.0,0.0,0.0
HH118,SiO,7.1284768,7.1284768,8.94517601,-0.0,-0.0,0.0,4.10318685,4.10318685,5.07580294,0.0,-0.0,0.0,3.02528995,3.02528995,3.86937307,-0.0,-0.0,0.0,-3.18522701,-3.18522701,-4.5454455,0.0,0.0,-0.0,-2.72816562,-2.72816562,-3.40181484,0.0,0.0,-0.0,-2.7449949,-2.7449949,-3.41657723,0.0,0.0,-0.0,-0.23909977,-0.23909977,-0.29404767,0.0,0.0,-0.0,-0.27618959,-0.27618959,-0.33844002,0.0,0.0,-0.0,-0.17424042,-0.17424042,-0.20239557,0.0,0.0,-0.0,0.38828344,0.38828344,1.81207102,-0.0,-0.0,0.0,0.253041,0.253041,0.89953001,-0.0,-0.0,0.0
HR46,1-3-butadiene,17.46175546,11.02138533,10.91586701,1.65409865,-0.7598491599999999,-1.53986315,12.58199585,6.49814263,6.37266293,1.28471159,-0.91266798,-1.19497849,4.87975961,4.5232427,4.54320408,0.36938706499999996,0.15281882000000002,-0.34488466,-4.98976184,-4.86570654,-4.8431158,-0.544256595,0.15974751999999998,0.50808517,-4.44860842,-3.99207294,-4.02152286,-0.309404955,-0.221939425,0.288802335,-4.44652167,-4.11314443,-4.13725946,-0.29263921,-0.18223040000000001,0.27317724,-0.4269768,-0.37553336,-0.37981269,-0.032019944999999994,-0.032097525,0.029892665,-0.49223682,-0.43253143,-0.43766654,-0.037216075,-0.038501405,0.034745045,-0.2851778,-0.23095694,-0.23567467,-0.022240535,-0.03519395,0.02076505,-1.44027031,0.15702876,0.1168038,-0.12230658999999999,-0.2987079,0.11339439,0.29044403,0.34177802,0.31642246,0.12427411499999999,-0.185868675,-0.11596508999999999
HR46,1-pentene,16.88276449,14.00578552,15.56918131,0.29525813,0.49164856,2.256242925,10.7175199,8.72227829,9.81460477,0.09823448,0.17654487,2.03477892,6.16524459,5.28350723,5.75457655,0.19702365,0.31510368499999997,0.22146401,-6.98602608,-5.88760745,-6.37195767,-0.35854111499999997,-0.5181295,-0.46163922999999996,-5.29643443,-4.55637389,-4.98463438,-0.13008085,-0.216551035,-0.138266675,-5.6060498,-4.81580469,-5.2434813,-0.16231274,-0.268903405,-0.18239898,-0.47972,-0.41267737,-0.45552103,-0.008375635,-0.01552421,-0.0016878449999999999,-0.54974924,-0.47304597,-0.5227593,-0.009183515,-0.017315635,-0.000333365,-0.25101875,-0.22719086,-0.25513246,0.00458329,0.0032944949999999997,0.0164075,0.28236804,0.43785519,0.17714299,0.17539196,0.22021964500000002,-0.035772319999999996,0.75959511,0.49457981,0.56646702,0.125861415,0.166658505,0.22088964
HR46,N-methylacetamide,12.69001431,10.89981014,14.12100958,-0.09518008,-2.0056829250000003,0.19588033,7.85450928,6.52547914,8.56687532,-0.09453376,-1.27098467,0.19514948,4.83550503,4.374331,5.55413426,-0.00064631,-0.73469826,0.0007308449999999999,-5.71114362,-5.02184377,-6.8871489,0.006454605,1.16148008,-0.01245152,-4.17528289,-3.78298565,-4.66696602,0.00176224,0.55055684,-0.0032925000000000003,-4.338946,-3.96226303,-4.94486775,-0.0009439349999999999,0.611964435,0.00236267,-0.34718826,-0.32109536,-0.39077874,-0.00112023,0.04340292,0.002354675,-0.39656773,-0.36693949,-0.44610404,-0.00139523,0.04930936,0.002928645,-0.19734181,-0.17878837,-0.1953731,0.00013953000000000001,0.01034131,-0.000288055,1.27913239,0.74370751,1.47541547,-0.08290505000000001,-0.45561632500000004,0.172132155,0.73942842,0.49743129,1.03822309,0.00969867,-0.33663094000000005,-0.020683235
HR46,acetaldehyde,9.24601891,8.22811082,6.41417385,0.18266932000000002,0.807602755,0.06951433500000001,5.3699593,4.57036961,3.72886855,0.28597605,0.37464548,0.10887283,3.87605961,3.65774121,2.6853053,-0.103306725,0.43295727500000003,-0.039358489999999996,-4.58002882,-4.36284014,-3.02060137,0.022810985,-0.597609585,0.00872999,-3.34742611,-3.1273903,-2.34524454,0.11918379500000001,-0.348249155,0.04539301,-3.47062476,-3.2710884,-2.44149215,0.10007479999999999,-0.369379985,0.03812239,-0.28497646,-0.27020443,-0.1999741,0.01417786,-0.031268645,0.00539958,-0.32690868,-0.3098246,-0.22888549,0.016667090000000002,-0.036036425,0.00634756,-0.1620889,-0.14927827,-0.11383064,0.017275685,-0.01578163,0.00657629,0.84812346,0.74674381,0.35565043,0.031937665000000004,0.1741191,0.012139575,0.59796254,0.55813811,0.25955873,0.047651555,0.132927875,0.018129365
HR46,acetic_acid,9.92085886,9.18818579,6.78748394,0.03955988,-2.876e-05,0.00015387,5.79667193,5.55693713,3.96297144,-0.10850332,-0.0001015,0.00011455,4.12418694,3.63124865,2.8245125,0.1480632,7.274e-05,3.933e-05,-5.10579021,-4.31192716,-3.1719785,-0.256984245,-0.00014252,-3.543e-05,-3.51424527,-3.16424143,-2.48469074,-0.11226668000000001,-4.377e-05,-4.459e-05,-3.65948317,-3.25522743,-2.57306453,-0.11532196,-5.571e-05,-3.189e-05,-0.28690608,-0.24973003,-0.20098933,-0.010368645,-4.12e-06,-4.9e-06,-0.32719182,-0.28442351,-0.2289355,-0.011933985000000001,-4.72e-06,-5.75e-06,-0.15412501,-0.14549059,-0.11755348,-0.00292323,3.6e-07,-5.67e-06,1.12704806,1.03877437,0.45304693,0.16761732499999998,9.134e-05,1.663e-05,0.75826092,0.53590162,0.25816938,0.095195955,5.985e-05,-3.85e-06
HR46,acetone,11.36701118,11.6528506,8.58127988,0.00033109,-1.051267965,-3.246e-05,6.96551864,6.6910607,5.2162661,2.439e-05,-0.50456204,7.891e-05,4.40149255,4.9617899,3.36501378,0.00030669,-0.546705925,-0.00011137,-5.15039018,-6.02235931,-3.78829316,-0.00036519,0.764848895,0.00017196,-3.80264743,-4.19665872,-2.9244301,-0.00025662,0.435630525,7.8205e-05,-3.95982556,-4.42846792,-3.06324896,-0.00025591,0.467449095,8.874499999999999e-05,-0.32010207,-0.36629505,-0.25040198,-3.105e-05,0.039692005,9.34e-06,-0.36615408,-0.4201245,-0.28627164,-3.97e-05,0.045847545,1.203e-05,-0.18098847,-0.18916132,-0.14012301,-2.653e-05,0.016811405,5.66e-06,0.84370461,1.06408236,0.43817134,9.589e-05,-0.21426975999999998,-8.473e-05,0.61748434,0.8806245,0.32761507,7.188e-05,-0.189292395,-5.951e-05
HR46,acetonitrile,9.22171847,6.05962033,6.05962405,1.9125e-05,-2.9800000000000003e-06,6.325e-06,6.04884517,3.65035458,3.65035394,5.79e-06,2.68e-06,1.544e-05,3.17287331,2.40926576,2.4092701,1.3335e-05,-5.665e-06,-9.12e-06,-3.70008479,-2.59927355,-2.59927797,-1.7225e-05,5.78e-06,5.9749999999999995e-06,-2.74938533,-2.1423181,-2.14232211,-1.551e-05,1.41e-06,7.095e-06,-2.85960509,-2.20707843,-2.20708232,-1.416e-05,3.47e-06,5.91e-06,-0.2247387,-0.18135228,-0.18135274,-1.78e-06,1.5000000000000002e-08,1.11e-06,-0.25597458,-0.20704644,-0.20704698,-2.08e-06,-8.500000000000001e-08,1.34e-06,-0.13006771,-0.11058782,-0.11058758,-6.6e-07,-1.185e-06,3.9500000000000003e-07,0.22562284,0.14331189,0.14331713,-4.275e-06,-4.9950000000000005e-06,4.5000000000000003e-07,0.25574547,0.1118605,0.11186193,-9.600000000000001e-07,-2.545e-06,6.1e-07
HR46,ammonia,3.86815518,3.67976646,5.37356612,0.0825356,0.231306215,0.61522024,2.10034432,2.0707812,2.33646842,0.01294148,0.03626491,0.09651996,1.76781086,1.60898526,3.03709771,0.06959412,0.1950413,0.518700275,-2.035445,-1.84620913,-3.547724,-0.08290745,-0.23233658499999998,-0.618005955,-1.53810502,-1.40310524,-2.61694988,-0.0591466,-0.16574828,-0.44088181,-1.58410886,-1.4446807,-2.69830499,-0.06108438,-0.17117647,-0.4553339,-0.13744165,-0.12427959,-0.24264548,-0.00576804,-0.01616468,-0.04298893,-0.15814525,-0.14284245,-0.28046201,-0.00670634,-0.01879444,-0.0499812,-0.08280952,-0.07430525,-0.15078452,-0.00372659,-0.01044556,-0.02777735,0.34197989,0.29476083,0.7195625,0.02069557,0.058034600000000006,0.154297875,0.16199056,0.14593898,0.29030939,0.00703369,0.019715535,0.05243569
HR46,benzene,17.20616399,17.20562083,11.67586716,-0.00016108,0.05042101,0.028025475,12.03201186,12.03168091,6.60705569,-0.00012053,0.04947433,0.0274772,5.17415213,5.17393991,5.06881148,-4.0549999999999996e-05,0.00094668,0.00054828,-5.6583127,-5.65803016,-5.02908955,-6.6835e-05,-0.0057075400000000005,-0.00320324,-4.57922835,-4.57902636,-4.58938762,-7.971000000000001e-05,0.00011507999999999999,3.6305e-05,-4.6821137,-4.68186391,-4.67972275,-8.047499999999999e-05,2.56e-06,-2.8445e-05,-0.42305536,-0.42304395,-0.43739274,-5.65e-06,0.0001332,7.114e-05,-0.48588318,-0.48587043,-0.50436415,-6.38e-06,0.00017137,9.2e-05,-0.26259762,-0.26260805,-0.28482684,-6.525e-06,0.00020372,0.00011185,0.48485736,0.4848375,0.01114515,-1.2015e-05,0.004316605,0.0023954049999999998,0.4037061,0.40368349,0.07421328,-6.36e-06,0.0030015700000000003,0.0016675449999999999
HR46,bromine,13.52249554,9.87849388,9.87849388,-0.0,0.0,0.0,9.17991194,5.48634693,5.48634693,-0.0,0.0,0.0,4.3425836,4.39214695,4.39214695,-0.0,0.0,0.0,-4.38724901,-4.82160995,-4.82160995,0.0,-0.0,-0.0,-4.03913547,-3.95283699,-3.95283699,0.0,-0.0,-0.0,-3.98642328,-3.96182793,-3.96182793,0.0,-0.0,-0.0,-0.34611947,-0.33705027,-0.33705027,0.0,-0.0,-0.0,-0.39723756,-0.38645211,-0.38645211,0.0,-0.0,-0.0,-0.24234904,-0.22920657,-0.22920657,0.0,-0.0,-0.0,-0.06114536,0.41228556,0.41228556,-0.0,0.0,0.0,0.05436812,0.17988447,0.17988447,-0.0,0.0,0.0
HR46,carbon_dioxide,5.891766,3.43807398,3.43807398,0.0,0.0,-0.0,3.89602617,1.9312238,1.9312238,0.0,0.0,-0.0,1.99573983,1.50685018,1.50685018,0.0,0.0,0.0,-2.35224495,-1.67775127,-1.67775127,-0.0,-0.0,-0.0,-1.77821889,-1.36104431,-1.36104431,-0.0,-0.0,-0.0,-1.79772504,-1.37440823,-1.37440823,-0.0,-0.0,-0.0,-0.12293434,-0.0999119,-0.0999119,-0.0,-0.0,-0.0,-0.13880657,-0.11306888,-0.11306888,-0.0,-0.0,-0.0,-0.07690896,-0.06340632,-0.06340632,-0.0,0.0,-0.0,0.91974151,0.27530252,0.27530252,0.0,0.0,-0.0,0.33453973,0.1220987,0.1220987,0.0,0.0,-0.0
HR46,carbon_monoxide,3.8948964,3.25036011,3.25036011,0.0,-0.0,-0.0,2.313682,1.80202476,1.80202476,0.0,-0.0,-0.0,1.5812144,1.44833535,1.44833535,0.0,-0.0,0.0,-1.75899527,-1.60496275,-1.60496275,-0.0,0.0,0.0,-1.41512495,-1.28267277,-1.28267277,-0.0,0.0,0.0,-1.43685626,-1.32558727,-1.32558727,-0.0,0.0,0.0,-0.11080104,-0.10010166,-0.10010166,-0.0,0.0,0.0,-0.12629666,-0.11421424,-0.11421424,-0.0,0.0,0.0,-0.07119992,-0.06000632,-0.06000632,-0.0,0.0,0.0,0.32320905,0.21054053,0.21054053,0.0,-0.0,0.0,0.10290766,0.09638327,0.09638327,0.0,-0.0,0.0
HR46,chlorine,9.56248079,6.96264148,6.96264148,0.0,-0.0,-0.0,6.3322034,3.80768,3.80768,0.0,-0.0,-0.0,3.23027738,3.15496148,3.15496148,0.0,-0.0,-0.0,-3.37287229,-3.47062197,-3.47062197,-0.0,0.0,0.0,-2.97167225,-2.83156784,-2.83156784,-0.0,0.0,0.0,-2.9849767,-2.88103518,-2.88103518,-0.0,0.0,0.0,-0.23350668,-0.22309643,-0.22309643,-0.0,0.0,0.0,-0.26649434,-0.25452062,-0.25452062,-0.0,0.0,0.0,-0.1458663,-0.13777804,-0.13777804,-0.0,0.0,0.0,0.06851382,0.32214944,0.32214944,0.0,0.0,-0.0,0.10995355,0.15349016,0.15349016,0.0,0.0,-0.0
HR46,chlorobenzene,23.8856778,19.10544468,13.48401769,0.02517482,0.002971205,0.09399513500000001,16.63431828,13.06127148,7.75109843,0.01886147,0.00274895,0.08025931,7.25135952,6.0441732,5.73291926,0.00631334,0.000222255,0.013735825,-8.60390805,-6.65774702,-5.86190444,-0.01022609,-0.0004946250000000001,-0.024746245,-6.30281444,-5.35049337,-5.17335091,-0.00498728,-0.000142945,-0.010211215,-6.4686089,-5.48034812,-5.28303114,-0.005180485,-0.00015747,-0.01071638,-0.5288736,-0.47386858,-0.46388491,-0.00028629,-9.17e-06,-0.00059495,-0.60463379,-0.54299026,-0.53285726,-0.00032054,-1e-05,-0.00065838,-0.3139694,-0.29092362,-0.29827217,-0.00012001,1.67e-06,-0.00015013,1.26026699,0.64671467,0.20739613,0.00323488,0.00025398,0.00949215,0.96861501,0.48303756,0.15139504,0.002560995,0.000186045,0.00735289
HR46,cytosine,23.41148973,19.15655011,12.33619016,-0.07399495,0.04140395,0.09778437,15.50698332,12.1284448,6.7406207,-0.04777659,0.0166222,0.03193061,7.90450642,7.02810531,5.59556946,-0.02621836,0.024781755000000003,0.06585376500000001,-9.83242865,-8.60196566,-5.98287639,-0.107231565,-0.028966905,-0.07012408,-6.78008274,-6.04192457,-5.00503113,0.069405765,-0.021854215,-0.059134179999999995,-6.96593961,-6.19916806,-5.11529132,0.048100425,-0.02161466,-0.060233915,-0.55319452,-0.512196,-0.43075453,0.00038601,-0.0018342900000000001,-0.003884645,-0.63169197,-0.5861696,-0.49356835,0.00037248999999999995,-0.002150095,-0.00445604,-0.32085022,-0.30807649,-0.27376804,0.009308199999999999,-0.001586935,-0.00359092,3.49981281,2.41629312,0.7364338,0.0099469,0.01630059,0.042713335000000005,1.47087682,1.36819073,0.39339299,0.08232042,0.00044207000000000003,-0.00499755
HR46,dimethyl_amine,10.40488792,8.81594244,10.96650888,-0.659701175,0.2741861,-0.257570465,6.1130287,5.25639796,5.87253162,-0.22697555,-0.15338895,0.25766107,4.29185922,3.55954448,5.09397726,-0.432725625,0.427575045,-0.5152315350000001,-5.039486,-4.03604877,-5.95004574,0.54954848,-0.482874005,0.567168985,-3.65447561,-3.062119,-4.34780564,0.358105515,-0.367761205,0.45144084,-3.86084885,-3.22841007,-4.56429697,0.37724853999999997,-0.37641576499999996,0.451821835,-0.32748591,-0.2737975,-0.39966744,0.034524235,-0.03834155,0.04786752,-0.37613247,-0.31416973,-0.4610153,0.040171495,-0.04507054,0.056438585,-0.17324328,-0.15213464,-0.22501212,0.018373855,-0.027194935,0.036566945000000003,0.67808552,0.44708305,0.87790585,-0.115221695,0.095411725,-0.131565815,0.56494011,0.33087001,0.62617147,-0.08639656,0.021913185,-0.027418394999999998
HR46,dimethyl_ether,9.06281562,8.47073639,8.64695918,-0.22968791,0.16907780500000003,-0.37879616,5.42006522,4.77028717,4.97023228,-0.24455332,0.1917483,-0.40333074,3.6427504,3.70044922,3.6767269,0.014865415,-0.022670495,0.02453458,-4.30469923,-4.27808685,-4.28527763,0.011041245,-0.00703276,0.018185189999999997,-3.11409396,-3.17414291,-3.15316627,-0.01980655,0.020018914999999998,-0.032687455000000004,-3.27949434,-3.3417402,-3.31553,-0.015350575,0.025023465,-0.025343865,-0.2663937,-0.27701985,-0.272558,-0.002625845,0.00427102,-0.00433315,-0.30464838,-0.31770003,-0.31222883,-0.0032346700000000003,0.00523823,-0.00533809,-0.14039467,-0.15373106,-0.1492987,-0.0046415399999999996,0.00424976,-0.00765672,0.65083573,0.57810558,0.62337846,-0.0008353049999999999,0.043412364999999994,-0.0013604749999999999,0.51728393,0.41977248,0.46211763,-0.02239361,0.040609435,-0.036927845
HR46,dimethyl_sulfide,13.00069373,11.86604149,12.5299988,-0.094733825,0.581254055,-0.16326991000000002,8.10497884,6.72795667,7.39771541,-0.2604727,0.58643395,-0.4487254,4.8957149,5.13808482,5.13228339,0.165738875,-0.005179895,0.28545549000000003,-5.51661337,-5.6549092,-5.70656528,-0.153324705,-0.045077615,-0.26402327000000003,-4.24497466,-4.49248352,-4.47327503,-0.15501334,0.016935835,-0.26695300499999997,-4.44699338,-4.66444259,-4.65787631,-0.14719656,0.00588054,-0.253480175,-0.37964475,-0.41053501,-0.40595718,-0.017017485,0.00401811,-0.029309055,-0.43629589,-0.47355248,-0.46775096,-0.020225855,0.00509082,-0.034834435,-0.20738924,-0.24598285,-0.23524474,-0.01589769,0.009405315000000001,-0.02737926,0.443733,0.4483033,0.4393205,-0.0063803,-0.00787822,-0.011005425,0.47946981,0.33134515,0.41215297,-0.01863504,0.070750705,-0.032108634999999996
HR46,dimethyl_sulfone,13.28337712,11.99142539,12.93302153,0.060378525,-0.120040005,-0.470144125,8.19779109,7.63449216,8.00712535,0.0330759,-0.04765479,-0.25894329,5.08558603,4.35693324,4.92589618,0.027302624999999997,-0.072385215,-0.211200835,-6.0939718,-5.18619645,-5.89806965,-0.033575444999999995,0.090651525,0.25868871000000004,-4.34789507,-3.77099431,-4.22133798,-0.021746085,0.057404605,0.167355495,-4.55684073,-3.89772878,-4.4113545,-0.024997230000000002,0.06546416,0.19244473,-0.36846407,-0.30814762,-0.35394021,-0.00249611,0.005836535,0.019341015,-0.42059395,-0.35093518,-0.40375683,-0.00289322,0.0067323750000000005,0.022427485,-0.19533711,-0.17911372,-0.19228223,-0.000522455,0.001678295,0.003991395,1.28961218,1.317381,1.31195908,-0.0038975950000000002,0.0007527149999999999,0.031195865,0.87938405,0.72292005,0.8500224,0.0049746849999999995,-0.016141665,-0.038319175
HR46,ethanol,8.94262624,8.48057167,7.9475331,0.004824805,-1.303e-05,-7.79e-06,5.52230518,4.91431634,4.574156,-0.03224177,-5.04e-06,-8.29e-06,3.42032106,3.56625533,3.3733771,0.03706657,-7.99e-06,4.9e-07,-4.07401488,-4.10944759,-3.85178625,-0.03938655,1.015e-05,8.5e-07,-2.9228271,-3.07362587,-2.9165746,-0.046735555,6.74e-06,-5.1e-07,-3.07888104,-3.22379325,-3.05338765,-0.027811614999999998,6.98e-06,-7.6e-07,-0.24644516,-0.2643574,-0.25139229,-0.00322241,5.9e-07,-7e-08,-0.28109946,-0.30253999,-0.28774046,-0.00383692,6.8e-07,-9e-08,-0.12525699,-0.14793552,-0.14392818,-0.00580495,3.3e-07,-8e-08,0.63009547,0.53660729,0.52101129,0.047091765,-2.19e-06,-1.14e-06,0.50365313,0.39631209,0.32758488,0.00674351,-1.89e-06,-1.26e-06
HR46,ethene,7.74703634,6.20415459,6.43903852,4e-08,-0.128024985,-1.3e-07,5.27843878,3.71102718,3.4515249,5e-08,0.1413499,-1.3e-07,2.46859756,2.49312741,2.98751362,-1e-08,-0.26937488499999995,-0.0,-2.46621703,-2.66760139,-3.04848448,2e-08,0.20758301,-3e-08,-2.24207553,-2.20287975,-2.68274452,0.0,0.261531715,1e-08,-2.27927952,-2.27441284,-2.73264832,0.0,0.249759525,1e-08,-0.21059106,-0.20564447,-0.2621283,0.0,0.03077682,0.0,-0.2424098,-0.23664908,-0.30326619,0.0,0.03629764,0.0,-0.13438743,-0.12453106,-0.17039854,-0.0,0.0249969,0.0,-0.37788101,0.09215792,-0.09052844,-3e-08,0.09957594,6e-08,0.06760012,0.14416776,0.09491237,-1e-08,0.02684944,2e-08
HR46,fluorobenzene,17.6821274,17.20768344,11.45913309,-0.003038135,-5.621e-05,-0.00154389,12.27250776,11.93917911,6.49548905,-0.00214441,-5.3e-05,-0.00151704,5.40961964,5.26850432,4.96364405,-0.00089372,-3.21e-06,-2.685e-05,-6.32741184,-5.82778727,-5.02345969,0.0032005749999999998,1.2454999999999998e-05,0.0003302,-4.73467287,-4.66643562,-4.48783548,0.00043877,5.8e-07,-3.338e-05,-4.84902078,-4.76550343,-4.58087135,0.00053929,1.365e-06,-2.201e-05,-0.39221366,-0.41413079,-0.40650058,-0.00013996,-1.6e-07,-1.857e-05,-0.44742138,-0.47430743,-0.46693988,-0.00017172,-2.2e-07,-2.263e-05,-0.23359994,-0.25714972,-0.26279407,-0.00015052499999999999,-4.4e-07,-2.027e-05,1.10290082,0.60201398,0.14782212,-0.0032029800000000002,-8.63e-06,-0.0003567,0.70838318,0.45355979,0.13460807,-0.001630775,-7.08e-06,-0.00020766
HR46,fluoromethane,4.53659155,4.31867999,4.3186713,-2.515e-05,3.99e-06,1.151e-05,2.70051433,2.48259597,2.48259376,-6.58e-06,-4e-07,1.46e-06,1.83607722,1.83608402,1.83607754,-1.8565e-05,4.39e-06,1.005e-05,-2.16443561,-2.09656495,-2.09655418,2.944e-05,-4.965e-06,-1.429e-05,-1.60563006,-1.59882574,-1.59882056,2.314e-05,-3.5150000000000002e-06,-1.065e-05,-1.65589457,-1.66922246,-1.66921341,2.313e-05,-3.5699999999999997e-06,-1.044e-05,-0.12252803,-0.12889653,-0.12889641,1.705e-06,-6.1e-07,-7.5e-07,-0.13916016,-0.14681855,-0.14681847,1.89e-06,-7e-07,-8.3e-07,-0.06921982,-0.07300459,-0.0730051,5.7e-07,-1e-08,-3.9500000000000003e-07,0.37491801,0.25241552,0.25241437,-3.89e-06,2.05e-07,2.22e-06,0.22826569,0.15653017,0.15652899,-2.1750000000000004e-06,4.05e-07,1.19e-06
